smer;cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;tA;axA;ayA;xC;yC;tC;axC;ayC
CCW;104;67.5;67.50;-112.50;50;-0.30615000;0.53785020;25.14;0.061387;0.023887;-0.30685004;0.53850020;25.17;0.034136;-0.032441
CCW;105;135;135.00;67.50;50;-0.29654998;0.53054992;25.13;0.026394;0.018057;-0.29500000;0.54860016;25.18;0.070073;-0.027322
CCW;106;292.5;292.50;157.50;50;-0.29660000;0.53410008;25.16;0.058596;-0.033674;-0.29810002;0.53560030;25.13;0.037322;0.024636
CCW;107;22.5;382.50;90.00;50;-0.28735010;0.53700010;25.10;0.076287;0.006567;-0.28815004;0.53935010;25.17;0.019585;-0.015452
CCW;108;315;315.00;-67.50;50;-0.30455000;0.52864990;25.27;0.068979;-0.027024;-0.30025004;0.53110004;25.13;0.027134;0.017722
CCW;109;45;45.00;45.00;50;-0.29070004;0.54135020;25.25;0.072339;0.017144;-0.29899996;0.53835016;25.24;0.024490;-0.026001
CCW;110;202.5;202.50;157.50;50;-0.29110000;0.53825016;25.30;0.017532;-0.015571;-0.29140010;0.53240000;25.30;0.078269;0.005984
CCW;111;90;90.00;-112.50;50;-0.29515004;0.53620020;25.24;0.049016;0.026924;-0.29775004;0.53565024;25.30;0.047058;-0.035750
CCW;112;247.5;247.50;157.50;50;-0.30385000;0.53830010;25.27;0.034099;-0.032920;-0.29330016;0.52884996;25.27;0.062285;0.023606
CCW;113;315;315.00;67.50;50;-0.28930020;0.53555000;25.30;0.069910;-0.027207;-0.29314998;0.53685004;25.30;0.028894;0.018145
CCW;114;45;45.00;45.00;50;-0.30344996;0.53345020;25.29;0.070413;0.016780;-0.29710008;0.53990030;25.30;0.024934;-0.025874
CCW;115;337.5;-22.50;-67.50;50;-0.30005008;0.53305020;25.30;0.075322;-0.017302;-0.27789996;0.52909992;25.30;0.017207;0.008250
CCW;116;67.5;67.50;90.00;50;-0.28780010;0.52995010;25.30;0.057937;0.023623;-0.28860006;0.54365020;25.28;0.036208;-0.032803
CCW;117;247.5;-112.50;-180.00;50;-0.31054996;0.53015000;25.25;0.034275;-0.032725;-0.30179992;0.51994984;25.30;0.057583;0.023530
CCW;118;157.5;-202.50;-90.00;50;-0.28195004;0.53560000;25.26;0.020295;0.008042;-0.29375004;0.52604990;25.23;0.075647;-0.016829
CCW;119;22.5;-337.50;-135.00;50;-0.29535002;0.53210010;25.26;0.078381;0.006917;-0.29330012;0.54125010;25.25;0.019385;-0.015452
CCW;120;225;-135.00;-135.00;50;-0.29185012;0.54130020;25.26;0.024646;-0.025991;-0.29680004;0.52879996;25.25;0.069946;0.016765
CCW;121;270;-90.00;45.00;50;-0.29510004;0.54165010;25.26;0.046746;-0.035579;-0.29454996;0.53325000;25.30;0.048845;0.026704
CCW;122;90;-270.00;-180.00;50;-0.29660004;0.52774984;25.25;0.051116;0.026453;-0.30094992;0.53690010;25.25;0.046919;-0.036111
CCW;123;292.5;-67.50;-67.50;50;-0.30094996;0.53420016;25.29;0.060271;-0.033911;-0.28995008;0.53935030;25.29;0.033481;0.023975
CCW;124;112.5;-247.50;-180.00;50;-0.28950006;0.53244996;25.30;0.038291;0.024890;-0.29780012;0.53545000;25.26;0.059756;-0.033833
CCW;125;0;-360.00;-112.50;50;-0.30184996;0.53595020;25.18;0.081311;-0.005659;-0.30065006;0.55100000;25.21;0.016948;-0.003499
CCW;126;202.5;-157.50;-157.50;50;-0.29045010;0.53685004;25.28;0.018479;-0.015532;-0.30694990;0.54695004;25.28;0.075798;0.006570
CCW;127;180;-180.00;-22.50;50;-0.29560016;0.55215000;25.26;0.017910;-0.003523;-0.30589998;0.54110016;25.21;0.078650;-0.005637
CCW;128;135;-225.00;-45.00;50;-0.29600004;0.53220004;25.22;0.026924;0.018259;-0.28965008;0.53370010;25.18;0.069355;-0.026826
CCW;129;337.5;-382.50;-157.50;50;-0.31269994;0.54995010;25.17;0.075872;-0.016968;-0.29110000;0.54530020;25.19;0.020264;0.008318
CCW;130;247.5;-112.50;-112.50;50;-0.29380006;0.54365016;25.18;0.033428;-0.033008;-0.30410008;0.53620016;25.18;0.056709;0.023484
CCW;131;225;-135.00;-22.50;50;-0.30270008;0.54180010;25.17;0.025901;-0.026267;-0.28785010;0.53610020;25.16;0.069541;0.016948
